"","lat","lon","year","month","precipitation_mm"
"3946",29.5,76.5,2002,3,116.443678912478
"3947",28.5,77.5,2002,3,116.443678912478
"3948",29.5,77.5,2002,3,116.443678912478
"3949",28.5,76.5,2002,4,115.074686700139
"3950",29.5,76.5,2002,4,115.074686700139
"3951",28.5,77.5,2002,4,115.074686700139
"3952",29.5,77.5,2002,4,115.074686700139
"3953",28.5,76.5,2002,5,85.4477843064287
"3954",29.5,76.5,2002,5,85.4477843064287
"3955",28.5,77.5,2002,5,85.4477843064287
"3956",29.5,77.5,2002,5,85.4477843064287
"3957",28.5,76.5,2002,6,59.2444565511127
"3958",29.5,76.5,2002,6,59.2444565511127
"3959",28.5,77.5,2002,6,59.2444565511127
"3960",29.5,77.5,2002,6,59.2444565511127
"3961",28.5,76.5,2002,7,52.7920367719517
"3962",29.5,76.5,2002,7,52.7920367719517
"3963",28.5,77.5,2002,7,52.7920367719517
"3964",29.5,77.5,2002,7,52.7920367719517
"3965",28.5,76.5,2002,8,65.6917950515139
"3966",29.5,76.5,2002,8,65.6917950515139
"3967",28.5,77.5,2002,8,65.6917950515139
"3968",29.5,77.5,2002,8,65.6917950515139
"3969",28.5,76.5,2002,9,68.3161593358618
"3970",29.5,76.5,2002,9,68.3161593358618
"3971",28.5,77.5,2002,9,68.3161593358618
"3972",29.5,77.5,2002,9,68.3161593358618
"3973",28.5,76.5,2002,10,100.51564536252
"3974",29.5,76.5,2002,10,100.51564536252
"3975",28.5,77.5,2002,10,100.51564536252
"3976",29.5,77.5,2002,10,100.51564536252
"3977",28.5,76.5,2002,11,132.24407703035
"3978",29.5,76.5,2002,11,132.24407703035
"3979",28.5,77.5,2002,11,132.24407703035
"3980",29.5,77.5,2002,11,132.24407703035
"3981",28.5,76.5,2002,12,132.858064763912
"3982",29.5,76.5,2002,12,132.858064763912
"3983",28.5,77.5,2002,12,132.858064763912
"3984",29.5,77.5,2002,12,132.858064763912
"3985",28.5,76.5,2003,1,133.858135166265
"3986",29.5,76.5,2003,1,133.858135166265
"3987",28.5,77.5,2003,1,133.858135166265
"3988",29.5,77.5,2003,1,133.858135166265
"3989",28.5,76.5,2003,2,127.524152305867
"3990",29.5,76.5,2003,2,127.524152305867
"3991",28.5,77.5,2003,2,127.524152305867
"3992",29.5,77.5,2003,2,127.524152305867
"3993",28.5,76.5,2003,3,97.3406227735627
"3994",29.5,76.5,2003,3,97.3406227735627
"3995",28.5,77.5,2003,3,97.3406227735627
"3996",29.5,77.5,2003,3,97.3406227735627
"3997",28.5,76.5,2003,4,58.397310465759
"3998",29.5,76.5,2003,4,58.397310465759
"3999",28.5,77.5,2003,4,58.397310465759
"4000",29.5,77.5,2003,4,58.397310465759
"4001",28.5,76.5,2003,5,78.3979468382195
"4002",29.5,76.5,2003,5,78.3979468382195
"4003",28.5,77.5,2003,5,78.3979468382195
"4004",29.5,77.5,2003,5,78.3979468382195
"4005",28.5,76.5,2003,6,83.9271389984367
"4006",29.5,76.5,2003,6,83.9271389984367
"4007",28.5,77.5,2003,6,83.9271389984367
"4008",29.5,77.5,2003,6,83.9271389984367
"4009",28.5,76.5,2003,7,75.772735241684
"4010",29.5,76.5,2003,7,75.772735241684
"4011",28.5,77.5,2003,7,75.772735241684
"4012",29.5,77.5,2003,7,75.772735241684
"4013",28.5,76.5,2003,8,59.0493916193965
"4014",29.5,76.5,2003,8,59.0493916193965
"4015",28.5,77.5,2003,8,59.0493916193965
"4016",29.5,77.5,2003,8,59.0493916193965
"4017",28.5,76.5,2003,9,99.3121766990249
"4018",29.5,76.5,2003,9,99.3121766990249
"4019",28.5,77.5,2003,9,99.3121766990249
"4020",29.5,77.5,2003,9,99.3121766990249
"4021",28.5,76.5,2003,10,102.992931847227
"4022",29.5,76.5,2003,10,102.992931847227
"4023",28.5,77.5,2003,10,102.992931847227
"4024",29.5,77.5,2003,10,102.992931847227
"4025",28.5,76.5,2003,11,122.799418719305
"4026",29.5,76.5,2003,11,122.799418719305
"4027",28.5,77.5,2003,11,122.799418719305
"4028",29.5,77.5,2003,11,122.799418719305
"4029",28.5,76.5,2003,12,138.510734819757
"4030",29.5,76.5,2003,12,138.510734819757
"4031",28.5,77.5,2003,12,138.510734819757
"4032",29.5,77.5,2003,12,138.510734819757
"4033",28.5,76.5,2004,1,135.706268308322
"4034",29.5,76.5,2004,1,135.706268308322
"4035",28.5,77.5,2004,1,135.706268308322
"4036",29.5,77.5,2004,1,135.706268308322
"4037",28.5,76.5,2004,2,122.057253664808
"4038",29.5,76.5,2004,2,122.057253664808
"4039",28.5,77.5,2004,2,122.057253664808
"4040",29.5,77.5,2004,2,122.057253664808
"4041",28.5,76.5,2004,3,119.255698471359
"4042",29.5,76.5,2004,3,119.255698471359
"4043",28.5,77.5,2004,3,119.255698471359
"4044",29.5,77.5,2004,3,119.255698471359
"4045",28.5,76.5,2004,4,110.899576802843
"4046",29.5,76.5,2004,4,110.899576802843
"4047",28.5,77.5,2004,4,110.899576802843
"4048",29.5,77.5,2004,4,110.899576802843
"4049",28.5,76.5,2004,5,78.5376939217415
"4050",29.5,76.5,2004,5,78.5376939217415
"4051",28.5,77.5,2004,5,78.5376939217415
"4052",29.5,77.5,2004,5,78.5376939217415
"4053",28.5,76.5,2004,6,43.3574168536467
"4054",29.5,76.5,2004,6,43.3574168536467
"4055",28.5,77.5,2004,6,43.3574168536467
"4056",29.5,77.5,2004,6,43.3574168536467
"4057",28.5,76.5,2004,7,50.0235182057543
"4058",29.5,76.5,2004,7,50.0235182057543
"4059",28.5,77.5,2004,7,50.0235182057543
"4060",29.5,77.5,2004,7,50.0235182057543
"4061",28.5,76.5,2004,8,46.6789536627287
"4062",29.5,76.5,2004,8,46.6789536627287
"4063",28.5,77.5,2004,8,46.6789536627287
"4064",29.5,77.5,2004,8,46.6789536627287
"4065",28.5,76.5,2004,9,97.5494239739346
"4066",29.5,76.5,2004,9,97.5494239739346
"4067",28.5,77.5,2004,9,97.5494239739346
"4068",29.5,77.5,2004,9,97.5494239739346
"4069",28.5,76.5,2004,10,93.2401964906106
"4070",29.5,76.5,2004,10,93.2401964906106
"4071",28.5,77.5,2004,10,93.2401964906106
"4072",29.5,77.5,2004,10,93.2401964906106
"4073",28.5,76.5,2004,11,109.742865897298
"4074",29.5,76.5,2004,11,109.742865897298
"4075",28.5,77.5,2004,11,109.742865897298
"4076",29.5,77.5,2004,11,109.742865897298
"4077",28.5,76.5,2004,12,103.642541180746
"4078",29.5,76.5,2004,12,103.642541180746
"4079",28.5,77.5,2004,12,103.642541180746
"4080",29.5,77.5,2004,12,103.642541180746
"4081",28.5,76.5,2005,1,110.950766936962
"4082",29.5,76.5,2005,1,110.950766936962
"4083",28.5,77.5,2005,1,110.950766936962
"4084",29.5,77.5,2005,1,110.950766936962
"4085",28.5,76.5,2005,2,102.614296338262
"4086",29.5,76.5,2005,2,102.614296338262
"4087",28.5,77.5,2005,2,102.614296338262
"4088",29.5,77.5,2005,2,102.614296338262
"4089",28.5,76.5,2005,3,80.375500018225
"4090",29.5,76.5,2005,3,80.375500018225
"4091",28.5,77.5,2005,3,80.375500018225
"4092",29.5,77.5,2005,3,80.375500018225
"4093",28.5,76.5,2005,4,90.8918779959056
"4094",29.5,76.5,2005,4,90.8918779959056
"4095",28.5,77.5,2005,4,90.8918779959056
"4096",29.5,77.5,2005,4,90.8918779959056
"4097",28.5,76.5,2005,5,85.4246930515675
"4098",29.5,76.5,2005,5,85.4246930515675
"4099",28.5,77.5,2005,5,85.4246930515675
"4100",29.5,77.5,2005,5,85.4246930515675
"4101",28.5,76.5,2005,6,45.2800352946799
"4102",29.5,76.5,2005,6,45.2800352946799
"4103",28.5,77.5,2005,6,45.2800352946799
"4104",29.5,77.5,2005,6,45.2800352946799
"4105",28.5,76.5,2005,7,22.0107535225435
"4106",29.5,76.5,2005,7,22.0107535225435
"4107",28.5,77.5,2005,7,22.0107535225435
"4108",29.5,77.5,2005,7,22.0107535225435
"4109",28.5,76.5,2005,8,51.8242730791602
"4110",29.5,76.5,2005,8,51.8242730791602
"4111",28.5,77.5,2005,8,51.8242730791602
"4112",29.5,77.5,2005,8,51.8242730791602
"4113",28.5,76.5,2005,9,84.4844047756637
"4114",29.5,76.5,2005,9,84.4844047756637
"4115",28.5,77.5,2005,9,84.4844047756637
"4116",29.5,77.5,2005,9,84.4844047756637
"4117",28.5,76.5,2005,10,99.2122500214663
"4118",29.5,76.5,2005,10,99.2122500214663
"4119",28.5,77.5,2005,10,99.2122500214663
"4120",29.5,77.5,2005,10,99.2122500214663
"4121",28.5,76.5,2005,11,93.3210058002562
"4122",29.5,76.5,2005,11,93.3210058002562
"4123",28.5,77.5,2005,11,93.3210058002562
"4124",29.5,77.5,2005,11,93.3210058002562
"4125",28.5,76.5,2005,12,153.429053707375
"4126",29.5,76.5,2005,12,153.429053707375
"4127",28.5,77.5,2005,12,153.429053707375
"4128",29.5,77.5,2005,12,153.429053707375
"4129",28.5,76.5,2006,1,136.804275493629
"4130",29.5,76.5,2006,1,136.804275493629
"4131",28.5,77.5,2006,1,136.804275493629
"4132",29.5,77.5,2006,1,136.804275493629
"4133",28.5,76.5,2006,2,144.365611139809
"4134",29.5,76.5,2006,2,144.365611139809
"4135",28.5,77.5,2006,2,144.365611139809
"4136",29.5,77.5,2006,2,144.365611139809
"4137",28.5,76.5,2006,3,97.4491933496415
"4138",29.5,76.5,2006,3,97.4491933496415
"4139",28.5,77.5,2006,3,97.4491933496415
"4140",29.5,77.5,2006,3,97.4491933496415
"4141",28.5,76.5,2006,4,59.079941204096
"4142",29.5,76.5,2006,4,59.079941204096
"4143",28.5,77.5,2006,4,59.079941204096
"4144",29.5,77.5,2006,4,59.079941204096
"4145",28.5,76.5,2006,5,29.6672305212802
"4146",29.5,76.5,2006,5,29.6672305212802
"4147",28.5,77.5,2006,5,29.6672305212802
"4148",29.5,77.5,2006,5,29.6672305212802
"4149",28.5,76.5,2006,6,33.4288950511318
"4150",29.5,76.5,2006,6,33.4288950511318
"4151",28.5,77.5,2006,6,33.4288950511318
"4152",29.5,77.5,2006,6,33.4288950511318
"4153",28.5,76.5,2006,7,23.3094172908458
"4154",29.5,76.5,2006,7,23.3094172908458
"4155",28.5,77.5,2006,7,23.3094172908458
"4156",29.5,77.5,2006,7,23.3094172908458
"4157",28.5,76.5,2006,8,38.9456672282345
"4158",29.5,76.5,2006,8,38.9456672282345
"4159",28.5,77.5,2006,8,38.9456672282345
"4160",29.5,77.5,2006,8,38.9456672282345
"4161",28.5,76.5,2006,9,54.5525188255063
"4162",29.5,76.5,2006,9,54.5525188255063
"4163",28.5,77.5,2006,9,54.5525188255063
"4164",29.5,77.5,2006,9,54.5525188255063
"4165",28.5,76.5,2006,10,86.8636780049479
"4166",29.5,76.5,2006,10,86.8636780049479
"4167",28.5,77.5,2006,10,86.8636780049479
"4168",29.5,77.5,2006,10,86.8636780049479
"4169",28.5,76.5,2006,11,121.304810344902
"4170",29.5,76.5,2006,11,121.304810344902
"4171",28.5,77.5,2006,11,121.304810344902
"4172",29.5,77.5,2006,11,121.304810344902
"4173",28.5,76.5,2006,12,130.593662835605
"4174",29.5,76.5,2006,12,130.593662835605
"4175",28.5,77.5,2006,12,130.593662835605
"4176",29.5,77.5,2006,12,130.593662835605
"4177",28.5,76.5,2007,1,129.017400563638
"4178",29.5,76.5,2007,1,129.017400563638
"4179",28.5,77.5,2007,1,129.017400563638
"4180",29.5,77.5,2007,1,129.017400563638
"4181",28.5,76.5,2007,2,130.440911809475
"4182",29.5,76.5,2007,2,130.440911809475
"4183",28.5,77.5,2007,2,130.440911809475
"4184",29.5,77.5,2007,2,130.440911809475
"4185",28.5,76.5,2007,3,118.155064629675
"4186",29.5,76.5,2007,3,118.155064629675
"4187",28.5,77.5,2007,3,118.155064629675
"4188",29.5,77.5,2007,3,118.155064629675
"4189",28.5,76.5,2007,4,98.0345118495902
"4190",29.5,76.5,2007,4,98.0345118495902
"4191",28.5,77.5,2007,4,98.0345118495902
"4192",29.5,77.5,2007,4,98.0345118495902
"4193",28.5,76.5,2007,5,61.1628752490928
"4194",29.5,76.5,2007,5,61.1628752490928
"4195",28.5,77.5,2007,5,61.1628752490928
"4196",29.5,77.5,2007,5,61.1628752490928
"4197",28.5,76.5,2007,6,68.4944860484615
"4198",29.5,76.5,2007,6,68.4944860484615
"4199",28.5,77.5,2007,6,68.4944860484615
"4200",29.5,77.5,2007,6,68.4944860484615
"4201",28.5,76.5,2007,7,63.5537719683448
"4202",29.5,76.5,2007,7,63.5537719683448
"4203",28.5,77.5,2007,7,63.5537719683448
"4204",29.5,77.5,2007,7,63.5537719683448
"4205",28.5,76.5,2007,8,64.3717545428651
"4206",29.5,76.5,2007,8,64.3717545428651
"4207",28.5,77.5,2007,8,64.3717545428651
"4208",29.5,77.5,2007,8,64.3717545428651
"4209",28.5,76.5,2007,9,36.6755781247567
"4210",29.5,76.5,2007,9,36.6755781247567
"4211",28.5,77.5,2007,9,36.6755781247567
"4212",29.5,77.5,2007,9,36.6755781247567
"4213",28.5,76.5,2007,10,95.557508348097
"4214",29.5,76.5,2007,10,95.557508348097
"4215",28.5,77.5,2007,10,95.557508348097
"4216",29.5,77.5,2007,10,95.557508348097
"4217",28.5,76.5,2007,11,107.792663812551
"4218",29.5,76.5,2007,11,107.792663812551
"4219",28.5,77.5,2007,11,107.792663812551
"4220",29.5,77.5,2007,11,107.792663812551
"4221",28.5,76.5,2007,12,109.21382819999
"4222",29.5,76.5,2007,12,109.21382819999
"4223",28.5,77.5,2007,12,109.21382819999
"4224",29.5,77.5,2007,12,109.21382819999
"4225",28.5,76.5,2008,1,164.902153619893
"4226",29.5,76.5,2008,1,164.902153619893
"4227",28.5,77.5,2008,1,164.902153619893
"4228",29.5,77.5,2008,1,164.902153619893
"4229",28.5,76.5,2008,2,161.632536887525
"4230",29.5,76.5,2008,2,161.632536887525
"4231",28.5,77.5,2008,2,161.632536887525
"4232",29.5,77.5,2008,2,161.632536887525
"4233",28.5,76.5,2008,3,116.692138578454
"4234",29.5,76.5,2008,3,116.692138578454
"4235",28.5,77.5,2008,3,116.692138578454
"4236",29.5,77.5,2008,3,116.692138578454
"4237",28.5,76.5,2008,4,79.0309113619369
"4238",29.5,76.5,2008,4,79.0309113619369
"4239",28.5,77.5,2008,4,79.0309113619369
"4240",29.5,77.5,2008,4,79.0309113619369
"4241",28.5,76.5,2008,5,69.9215473387939
"4242",29.5,76.5,2008,5,69.9215473387939
"4243",28.5,77.5,2008,5,69.9215473387939
"4244",29.5,77.5,2008,5,69.9215473387939
"4245",28.5,76.5,2008,6,60.2327933535118
"4246",29.5,76.5,2008,6,60.2327933535118
"4247",28.5,77.5,2008,6,60.2327933535118
"4248",29.5,77.5,2008,6,60.2327933535118
"4249",28.5,76.5,2008,7,49.9212658423008
"4250",29.5,76.5,2008,7,49.9212658423008
"4251",28.5,77.5,2008,7,49.9212658423008
"4252",29.5,77.5,2008,7,49.9212658423008
"4253",28.5,76.5,2008,8,56.953564891895
"4254",29.5,76.5,2008,8,56.953564891895
"4255",28.5,77.5,2008,8,56.953564891895
"4256",29.5,77.5,2008,8,56.953564891895
"4257",28.5,76.5,2008,9,88.0574042632496
"4258",29.5,76.5,2008,9,88.0574042632496
"4259",28.5,77.5,2008,9,88.0574042632496
"4260",29.5,77.5,2008,9,88.0574042632496
"4261",28.5,76.5,2008,10,76.6008692469805
"4262",29.5,76.5,2008,10,76.6008692469805
"4263",28.5,77.5,2008,10,76.6008692469805
"4264",29.5,77.5,2008,10,76.6008692469805
"4265",28.5,76.5,2008,11,119.775498581443
"4266",29.5,76.5,2008,11,119.775498581443
"4267",28.5,77.5,2008,11,119.775498581443
"4268",29.5,77.5,2008,11,119.775498581443
"4269",28.5,76.5,2008,12,134.268841802724
"4270",29.5,76.5,2008,12,134.268841802724
"4271",28.5,77.5,2008,12,134.268841802724
"4272",29.5,77.5,2008,12,134.268841802724
"4273",28.5,76.5,2009,1,152.025600797579
"4274",29.5,76.5,2009,1,152.025600797579
"4275",28.5,77.5,2009,1,152.025600797579
"4276",29.5,77.5,2009,1,152.025600797579
"4277",28.5,76.5,2009,2,135.73119624832
"4278",29.5,76.5,2009,2,135.73119624832
"4279",28.5,77.5,2009,2,135.73119624832
"4280",29.5,77.5,2009,2,135.73119624832
"4281",28.5,76.5,2009,3,86.5980544153219
"4282",29.5,76.5,2009,3,86.5980544153219
"4283",28.5,77.5,2009,3,86.5980544153219
"4284",29.5,77.5,2009,3,86.5980544153219
"4285",28.5,76.5,2009,4,81.8231563249317
"4286",29.5,76.5,2009,4,81.8231563249317
"4287",28.5,77.5,2009,4,81.8231563249317
"4288",29.5,77.5,2009,4,81.8231563249317
"4289",28.5,76.5,2009,5,68.9942342447032
"4290",29.5,76.5,2009,5,68.9942342447032
"4291",28.5,77.5,2009,5,68.9942342447032
"4292",29.5,77.5,2009,5,68.9942342447032
"4293",28.5,76.5,2009,6,45.9422590551595
"4294",29.5,76.5,2009,6,45.9422590551595
"4295",28.5,77.5,2009,6,45.9422590551595
"4296",29.5,77.5,2009,6,45.9422590551595
"4297",28.5,76.5,2009,7,51.7273693615598
"4298",29.5,76.5,2009,7,51.7273693615598
"4299",28.5,77.5,2009,7,51.7273693615598
"4300",29.5,77.5,2009,7,51.7273693615598
"4301",28.5,76.5,2009,8,57.490109635066
"4302",29.5,76.5,2009,8,57.490109635066
"4303",28.5,77.5,2009,8,57.490109635066
"4304",29.5,77.5,2009,8,57.490109635066
"4305",28.5,76.5,2009,9,68.88632335592
"4306",29.5,76.5,2009,9,68.88632335592
"4307",28.5,77.5,2009,9,68.88632335592
"4308",29.5,77.5,2009,9,68.88632335592
"4309",28.5,76.5,2009,10,97.6520441884005
"4310",29.5,76.5,2009,10,97.6520441884005
"4311",28.5,77.5,2009,10,97.6520441884005
"4312",29.5,77.5,2009,10,97.6520441884005
"4313",28.5,76.5,2009,11,89.1048560094748
"4314",29.5,76.5,2009,11,89.1048560094748
"4315",28.5,77.5,2009,11,89.1048560094748
"4316",29.5,77.5,2009,11,89.1048560094748
"4317",28.5,76.5,2009,12,147.392298466938
"4318",29.5,76.5,2009,12,147.392298466938
"4319",28.5,77.5,2009,12,147.392298466938
"4320",29.5,77.5,2009,12,147.392298466938
"4321",28.5,76.5,2010,1,132.255203631438
"4322",29.5,76.5,2010,1,132.255203631438
"4323",28.5,77.5,2010,1,132.255203631438
"4324",29.5,77.5,2010,1,132.255203631438
"4325",28.5,76.5,2010,2,111.604771010641
"4326",29.5,76.5,2010,2,111.604771010641
"4327",28.5,77.5,2010,2,111.604771010641
"4328",29.5,77.5,2010,2,111.604771010641
"4329",28.5,76.5,2010,3,75.8240124297352
"4330",29.5,76.5,2010,3,75.8240124297352
"4331",28.5,77.5,2010,3,75.8240124297352
"4332",29.5,77.5,2010,3,75.8240124297352
"4333",28.5,76.5,2010,4,79.4589208942902
"4334",29.5,76.5,2010,4,79.4589208942902
"4335",28.5,77.5,2010,4,79.4589208942902
"4336",29.5,77.5,2010,4,79.4589208942902
"4337",28.5,76.5,2010,5,75.0143241441177
"4338",29.5,76.5,2010,5,75.0143241441177
"4339",28.5,77.5,2010,5,75.0143241441177
"4340",29.5,77.5,2010,5,75.0143241441177
"4341",28.5,76.5,2010,6,23.1271226465863
"4342",29.5,76.5,2010,6,23.1271226465863
"4343",28.5,77.5,2010,6,23.1271226465863
"4344",29.5,77.5,2010,6,23.1271226465863
"4345",28.5,76.5,2010,7,35.243552279548
"4346",29.5,76.5,2010,7,35.243552279548
"4347",28.5,77.5,2010,7,35.243552279548
"4348",29.5,77.5,2010,7,35.243552279548
"4349",28.5,76.5,2010,8,34.4395324951574
"4350",29.5,76.5,2010,8,34.4395324951574
"4351",28.5,77.5,2010,8,34.4395324951574
"4352",29.5,77.5,2010,8,34.4395324951574
"4353",28.5,76.5,2010,9,45.0844059617586
"4354",29.5,76.5,2010,9,45.0844059617586
"4355",28.5,77.5,2010,9,45.0844059617586
"4356",29.5,77.5,2010,9,45.0844059617586
"4357",28.5,76.5,2010,10,92.1255044530892
"4358",29.5,76.5,2010,10,92.1255044530892
"4359",28.5,77.5,2010,10,92.1255044530892
"4360",29.5,77.5,2010,10,92.1255044530892
"4361",28.5,76.5,2010,11,110.993254440509
"4362",29.5,76.5,2010,11,110.993254440509
"4363",28.5,77.5,2010,11,110.993254440509
"4364",29.5,77.5,2010,11,110.993254440509
"4365",28.5,76.5,2010,12,93.6855053873393
"4366",29.5,76.5,2010,12,93.6855053873393
"4367",28.5,77.5,2010,12,93.6855053873393
"4368",29.5,77.5,2010,12,93.6855053873393
"4369",28.5,76.5,2011,1,124.774814170301
"4370",29.5,76.5,2011,1,124.774814170301
"4371",28.5,77.5,2011,1,124.774814170301
"4372",29.5,77.5,2011,1,124.774814170301
"4373",28.5,76.5,2011,2,119.085675387309
"4374",29.5,76.5,2011,2,119.085675387309
"4375",28.5,77.5,2011,2,119.085675387309
"4376",29.5,77.5,2011,2,119.085675387309
"4377",28.5,76.5,2011,3,110.419040314053
"4378",29.5,76.5,2011,3,110.419040314053
"4379",28.5,77.5,2011,3,110.419040314053
"4380",29.5,77.5,2011,3,110.419040314053
"4381",28.5,76.5,2011,4,84.7906077006228
"4382",29.5,76.5,2011,4,84.7906077006228
"4383",28.5,77.5,2011,4,84.7906077006228
"4384",29.5,77.5,2011,4,84.7906077006228
"4385",28.5,76.5,2011,5,74.4690322647006
"4386",29.5,76.5,2011,5,74.4690322647006
"4387",28.5,77.5,2011,5,74.4690322647006
"4388",29.5,77.5,2011,5,74.4690322647006
"4389",28.5,76.5,2011,6,49.4180439530475
"4390",29.5,76.5,2011,6,49.4180439530475
"4391",28.5,77.5,2011,6,49.4180439530475
"4392",29.5,77.5,2011,6,49.4180439530475
"4393",28.5,76.5,2011,7,42.9210987089355
"4394",29.5,76.5,2011,7,42.9210987089355
"4395",28.5,77.5,2011,7,42.9210987089355
"4396",29.5,77.5,2011,7,42.9210987089355
"4397",28.5,76.5,2011,8,42.6500501054805
"4398",29.5,76.5,2011,8,42.6500501054805
"4399",28.5,77.5,2011,8,42.6500501054805
"4400",29.5,77.5,2011,8,42.6500501054805
"4401",28.5,76.5,2011,9,56.8636754765489
"4402",29.5,76.5,2011,9,56.8636754765489
"4403",28.5,77.5,2011,9,56.8636754765489
"4404",29.5,77.5,2011,9,56.8636754765489
"4405",28.5,76.5,2011,10,84.1009360183169
"4406",29.5,76.5,2011,10,84.1009360183169
"4407",28.5,77.5,2011,10,84.1009360183169
"4408",29.5,77.5,2011,10,84.1009360183169
"4409",28.5,76.5,2011,11,90.9088348089957
"4410",29.5,76.5,2011,11,90.9088348089957
"4411",28.5,77.5,2011,11,90.9088348089957
"4412",29.5,77.5,2011,11,90.9088348089957
"4413",28.5,76.5,2011,12,127.165886785334
"4414",29.5,76.5,2011,12,127.165886785334
"4415",28.5,77.5,2011,12,127.165886785334
"4416",29.5,77.5,2011,12,127.165886785334
"4417",28.5,76.5,2012,1,126.966296110652
"4418",29.5,76.5,2012,1,126.966296110652
"4419",28.5,77.5,2012,1,126.966296110652
"4420",29.5,77.5,2012,1,126.966296110652
"4421",28.5,76.5,2012,2,126.969836772218
"4422",29.5,76.5,2012,2,126.969836772218
"4423",28.5,77.5,2012,2,126.969836772218
"4424",29.5,77.5,2012,2,126.969836772218
"4425",28.5,76.5,2012,3,116.821372143007
"4426",29.5,76.5,2012,3,116.821372143007
"4427",28.5,77.5,2012,3,116.821372143007
"4428",29.5,77.5,2012,3,116.821372143007
"4429",28.5,76.5,2012,4,78.259165958931
"4430",29.5,76.5,2012,4,78.259165958931
"4431",28.5,77.5,2012,4,78.259165958931
"4432",29.5,77.5,2012,4,78.259165958931
"4433",28.5,76.5,2012,5,57.9525055990977
"4434",29.5,76.5,2012,5,57.9525055990977
"4435",28.5,77.5,2012,5,57.9525055990977
"4436",29.5,77.5,2012,5,57.9525055990977
"4437",28.5,76.5,2012,6,45.0906853938503
"4438",29.5,76.5,2012,6,45.0906853938503
"4439",28.5,77.5,2012,6,45.0906853938503
"4440",29.5,77.5,2012,6,45.0906853938503
"4441",28.5,76.5,2012,7,38.5241005043145
"4442",29.5,76.5,2012,7,38.5241005043145
"4443",28.5,77.5,2012,7,38.5241005043145
"4444",29.5,77.5,2012,7,38.5241005043145
"4445",28.5,76.5,2012,8,25.292193393951
"4446",29.5,76.5,2012,8,25.292193393951
"4447",28.5,77.5,2012,8,25.292193393951
"4448",29.5,77.5,2012,8,25.292193393951
"4449",28.5,76.5,2012,9,35.1018503552769
"4450",29.5,76.5,2012,9,35.1018503552769
"4451",28.5,77.5,2012,9,35.1018503552769
"4452",29.5,77.5,2012,9,35.1018503552769
"4453",28.5,76.5,2012,10,48.6810049036117
"4454",29.5,76.5,2012,10,48.6810049036117
"4455",28.5,77.5,2012,10,48.6810049036117
"4456",29.5,77.5,2012,10,48.6810049036117
"4457",28.5,76.5,2012,11,78.6198481273849
"4458",29.5,76.5,2012,11,78.6198481273849
"4459",28.5,77.5,2012,11,78.6198481273849
"4460",29.5,77.5,2012,11,78.6198481273849
"4461",28.5,76.5,2012,12,70.4227708932775
"4462",29.5,76.5,2012,12,70.4227708932775
"4463",28.5,77.5,2012,12,70.4227708932775
"4464",29.5,77.5,2012,12,70.4227708932775
"4465",28.5,76.5,2013,1,122.395141776256
"4466",29.5,76.5,2013,1,122.395141776256
"4467",28.5,77.5,2013,1,122.395141776256
"4468",29.5,77.5,2013,1,122.395141776256
"4469",28.5,76.5,2013,2,105.115844183692
"4470",29.5,76.5,2013,2,105.115844183692
"4471",28.5,77.5,2013,2,105.115844183692
"4472",29.5,77.5,2013,2,105.115844183692
"4473",28.5,76.5,2013,3,87.6169036428892
"4474",29.5,76.5,2013,3,87.6169036428892
"4475",28.5,77.5,2013,3,87.6169036428892
"4476",29.5,77.5,2013,3,87.6169036428892
"4477",28.5,76.5,2013,4,73.5119776806055
"4478",29.5,76.5,2013,4,73.5119776806055
"4479",28.5,77.5,2013,4,73.5119776806055
"4480",29.5,77.5,2013,4,73.5119776806055
"4481",28.5,76.5,2013,5,63.095130232081
"4482",29.5,76.5,2013,5,63.095130232081
"4483",28.5,77.5,2013,5,63.095130232081
"4484",29.5,77.5,2013,5,63.095130232081
"4485",28.5,76.5,2013,6,21.9068003245996
"4486",29.5,76.5,2013,6,21.9068003245996
"4487",28.5,77.5,2013,6,21.9068003245996
"4488",29.5,77.5,2013,6,21.9068003245996
"4489",28.5,76.5,2013,7,15.0547922077116
"4490",29.5,76.5,2013,7,15.0547922077116
"4491",28.5,77.5,2013,7,15.0547922077116
"4492",29.5,77.5,2013,7,15.0547922077116
"4493",28.5,76.5,2013,8,24.0563471182531
"4494",29.5,76.5,2013,8,24.0563471182531
"4495",28.5,77.5,2013,8,24.0563471182531
"4496",29.5,77.5,2013,8,24.0563471182531
"4497",28.5,76.5,2013,9,39.7938269443337
"4498",29.5,76.5,2013,9,39.7938269443337
"4499",28.5,77.5,2013,9,39.7938269443337
"4500",29.5,77.5,2013,9,39.7938269443337
"4501",28.5,76.5,2013,10,75.2873118569213
"4502",29.5,76.5,2013,10,75.2873118569213
"4503",28.5,77.5,2013,10,75.2873118569213
"4504",29.5,77.5,2013,10,75.2873118569213
"4505",28.5,76.5,2013,11,109.118872357491
"4506",29.5,76.5,2013,11,109.118872357491
"4507",28.5,77.5,2013,11,109.118872357491
"4508",29.5,77.5,2013,11,109.118872357491
"4509",28.5,76.5,2013,12,82.5626262695957
"4510",29.5,76.5,2013,12,82.5626262695957
"4511",28.5,77.5,2013,12,82.5626262695957
"4512",29.5,77.5,2013,12,82.5626262695957
"4513",28.5,76.5,2014,1,112.975797736556
